"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","docksolv_min","dock_min"
0,-29.9725,-29.4905,-13.7626,-14.4863,-29.9725,-13.7626
0,-15.1016,-16.4044,-13.9879,-16.1577,-15.1016,-13.9879
0,-27.139,-27.5847,-13.8437,-15.5859,-27.139,-13.8437
0,-22.6306,-18.9037,-5.50446,-5.7695,-22.6306,-5.50446
0,-25.9408,-29.9184,-12.9404,-10.364,-25.9408,-12.9404
0,-22.6309,-23.2228,-10.7632,-10.4471,-22.6309,-10.7632
0,-19.0106,-17.6403,77.7321,81.7673,-19.0106,77.7321
0,-16.5397,-14.9207,-12.2195,-10.4509,-16.5397,-12.2195
0,-22.7644,-21.8316,-8.84399,-8.61082,-22.7644,-8.84399
0,-27.7182,-26.7095,-12.714,-9.38735,-27.7182,-12.714
0,-11.24,-15.04,-12.2444,-10.8305,-11.24,-12.2444
0,-17.4418,-13.3653,-15.3539,-12.506,-17.4418,-15.3539
0,-23.1871,-25.3664,-9.7498,-11.2909,-23.1871,-9.7498
0,-22.1128,-25.7449,-11.8023,-14.2884,-22.1128,-11.8023
0,-18.2653,-15.1771,-2.99796,-4.62638,-18.2653,-2.99796
0,-28.7105,-30.9069,-9.37998,-10.326,-28.7105,-9.37998
0,-17.0063,-19.6089,-4.87984,-8.18867,-17.0063,-4.87984
0,24.5966,24.8921,-15.387,-16.0945,24.5966,-15.387
0,-5.23945,-5.09532,-12.7514,-12.5425,-5.23945,-12.7514
0,-25.3228,-26.6943,-6.45999,-8.27189,-25.3228,-6.45999
0,-17.5018,-7.8963,-9.49481,-3.18172,-17.5018,-9.49481
0,-17.5886,-20.2701,-9.78817,-11.9102,-17.5886,-9.78817
0,-21.9282,-17.8567,-7.28188,-1.96451,-21.9282,-7.28188
0,-30.0673,-25.6963,-10.7683,-6.93332,-30.0673,-10.7683
0,-25.2187,-25.2804,17.993,17.3723,-25.2187,17.993
0,-23.3645,-15.4839,-20.9038,-12.3412,-23.3645,-20.9038
0,-33.4357,-33.9098,-12.7296,-10.5161,-33.4357,-12.7296
0,-15.4462,-16.5738,-12.0377,-13.8062,-15.4462,-12.0377
0,-16.0288,-15.5229,-15.3657,-11.7532,-16.0288,-15.3657
0,-19.6858,-20.1491,-10.3253,-6.05522,-19.6858,-10.3253
0,-25.541,-25.4688,-10.7896,-10.1731,-25.541,-10.7896
0,-12.9123,-13.6649,-19.0253,-15.6255,-12.9123,-19.0253
0,-24.1258,-30.122,-13.526,-11.8397,-24.1258,-13.526
0,-12.0848,-10.951,-7.85352,-5.0504,-12.0848,-7.85352
0,-19.9775,-21.5444,-5.242,-5.34662,-19.9775,-5.242
0,-23.0904,-22.5985,-9.87099,-9.42773,-23.0904,-9.87099
0,-4.38778,-3.06964,-2.03334,-0.354937,-4.38778,-2.03334
0,-27.8806,-26.0062,-17.9901,-11.3703,-27.8806,-17.9901
0,-27.8309,-18.9707,-21.863,-15.6971,-27.8309,-21.863
0,-21.2354,-19.9099,-12.2839,-12.7776,-21.2354,-12.2839
0,-13.8374,-12.4139,-13.3311,-12.484,-13.8374,-13.3311
0,-23.9504,-21.0837,-8.71063,-5.02679,-23.9504,-8.71063
0,-15.7057,-14.7521,-7.19714,-6.77039,-15.7057,-7.19714
0,-25.4988,-25.3424,-12.8248,-11.8714,-25.4988,-12.8248
0,-23.4476,-24.3211,-8.06507,-10.7034,-23.4476,-8.06507
0,-23.1771,-23.4284,-4.5362,-5.76039,-23.1771,-4.5362
0,-22.4399,-18.2418,-2.16913,-0.440473,-22.4399,-2.16913
0,-18.6382,-18.8706,-13.4682,-13.1994,-18.6382,-13.4682
0,-29.4011,-29.5462,-10.5152,-9.9329,-29.4011,-10.5152
0,-21.7503,-21.0734,-21.5419,-18.0202,-21.7503,-21.5419
0,-16.9586,-15.8828,-10.642,-7.95375,-16.9586,-10.642
0,296.375,292.684,-6.18305,-6.3747,296.375,-6.18305
0,-28.8091,-24.7262,-14.5694,-10.4219,-28.8091,-14.5694
0,-19.4826,-19.4798,-14.7574,-19.3071,-19.4826,-14.7574
0,-26.831,-26.1411,-2.29095,-0.874611,-26.831,-2.29095
0,-19.5169,-19.6204,-12.583,-12.9993,-19.5169,-12.583
0,-18.8986,-19.912,-11.7618,-12.017,-18.8986,-11.7618
0,-26.2622,-25.9105,-14.4015,-13.0018,-26.2622,-14.4015
0,-20.763,-21.9391,-5.76246,-7.04424,-20.763,-5.76246
0,25.0034,27.2261,-16.4915,-13.8054,25.0034,-16.4915
0,-16.2853,-15.0047,-9.41995,-12.198,-16.2853,-9.41995
0,-11.3785,-14.344,-5.85818,-6.96278,-11.3785,-5.85818
0,-17.3248,-16.0212,10.6341,12.2008,-17.3248,10.6341
0,-19.5701,-16.6192,-14.3378,-11.9843,-19.5701,-14.3378
0,-23.6302,-24.6276,-8.91434,-4.75596,-23.6302,-8.91434
0,-17.9154,-15.6181,-16.5838,-13.2417,-17.9154,-16.5838
0,-31.3332,-27.9566,-13.2069,-10.6724,-31.3332,-13.2069
0,-14.7346,-17.3602,-10.8526,-13.2579,-14.7346,-10.8526
0,-16.964,-17.1142,-10.8406,-11.5481,-16.964,-10.8406
0,-25.6793,-22.5754,-9.05816,-11.1087,-25.6793,-9.05816
0,-20.1029,-21.4169,-16.5902,-16.4059,-20.1029,-16.5902
0,-21.8821,-20.8869,-12.534,-13.6884,-21.8821,-12.534
0,-24.5566,-23.0439,-13.4867,-12.4016,-24.5566,-13.4867
0,-14.7813,-14.1178,-9.23015,-9.81108,-14.7813,-9.23015
0,-18.8833,-18.9977,-15.0316,-14.281,-18.8833,-15.0316
0,-25.506,-26.38,-19.9093,-22.1179,-25.506,-19.9093
0,-21.8798,-19.2267,-10.4829,-7.49712,-21.8798,-10.4829
0,-24.3623,-22.8292,-15.409,-15.1949,-24.3623,-15.409
0,-27.4269,-24.5783,-16.3184,-14.1064,-27.4269,-16.3184
0,-19.6895,-18.1356,-12.9395,-11.9554,-19.6895,-12.9395
0,-12.975,-14.6128,-13.6143,-14.4228,-12.975,-13.6143
0,-28.7788,-26.5618,-10.142,-9.31524,-28.7788,-10.142
0,-20.4752,-12.4944,-14.0621,-7.8539,-20.4752,-14.0621
0,-20.128,-18.7024,-13.4828,-10.3734,-20.128,-13.4828
0,-22.3678,-19.1776,-13.6189,-10.2146,-22.3678,-13.6189
0,-24.284,-18.5383,-17.2823,-15.2218,-24.284,-17.2823
0,-15.0276,-19.2611,-2.73979,-1.10128,-15.0276,-2.73979
0,-14.9239,-15.9745,-9.55097,-7.5791,-14.9239,-9.55097
0,-27.7973,-25.7144,-14.7919,-14.8043,-27.7973,-14.7919
0,-15.9788,-15.9313,-9.90056,-11.6102,-15.9788,-9.90056
0,-26.4732,-26.8538,-7.84119,-5.61792,-26.4732,-7.84119
0,-18.2256,-19.7907,-11.2062,-10.7858,-18.2256,-11.2062
0,-26.0544,-23.5063,-15.6259,-13.546,-26.0544,-15.6259
0,-22.479,-24.5241,-5.33863,-4.98278,-22.479,-5.33863
0,-24.8231,-25.5609,-15.6162,-14.5832,-24.8231,-15.6162
0,-12.3848,-12.1933,-10.1773,-9.86088,-12.3848,-10.1773
0,-29.9287,-26.8759,-19.9396,-15.0838,-29.9287,-19.9396
0,-17.4601,-16.5115,-11.8765,-10.8993,-17.4601,-11.8765
0,-26.3924,-20.1792,-17.1689,-12.1611,-26.3924,-17.1689
0,-23.6438,-21.4719,-10.247,-9.40961,-23.6438,-10.247
0,-29.3767,-29.2119,-14.8508,-14.4043,-29.3767,-14.8508
0,-16.6729,-15.0404,-5.3285,-7.26002,-16.6729,-5.3285
0,-12.4536,-9.42177,-10.9399,-8.9313,-12.4536,-10.9399
0,-36.707,-38.177,-14.5453,-15.5988,-36.707,-14.5453
0,-25.7722,-27.3669,-17.4618,-16.8194,-25.7722,-17.4618
0,-34.191,-34.3577,-19.9755,-18.6827,-34.191,-19.9755
0,-19.1761,-17.9148,-12.1221,-10.7642,-19.1761,-12.1221
0,-22.4003,-22.6964,-15.2837,-16.778,-22.4003,-15.2837
0,-21.8811,-21.604,-12.8398,-13.1411,-21.8811,-12.8398
0,-26.8312,-20.9115,-11.4237,-3.16217,-26.8312,-11.4237
0,-20.353,-17.1605,-9.79284,-9.26203,-20.353,-9.79284
0,-21.2681,-21.4868,-11.4262,-7.6942,-21.2681,-11.4262
0,-14.7354,-14.2489,-10.7118,-10.4008,-14.7354,-10.7118
0,-24.4232,-22.8079,-11.575,-9.87714,-24.4232,-11.575
0,-18.1417,-18.0302,-6.63103,-3.87164,-18.1417,-6.63103
0,-23.0735,-23.2731,-10.2342,-10.577,-23.0735,-10.2342
0,-21.7437,-21.4705,-10.2806,-7.90261,-21.7437,-10.2806
0,-15.5754,-15.472,-6.34042,-6.29913,-15.5754,-6.34042
0,-17.3732,-18.6173,-10.5432,-10.4611,-17.3732,-10.5432
0,-8.89203,-6.82363,-5.78676,-3.51319,-8.89203,-5.78676
0,-16.4175,-15.718,-13.1774,-13.3509,-16.4175,-13.1774
0,-15.1254,-13.9849,-5.67358,-2.31605,-15.1254,-5.67358
0,-12.9327,-9.24788,-11.4415,-6.49312,-12.9327,-11.4415
0,-22.2394,-20.9827,-8.1929,-6.17792,-22.2394,-8.1929
0,-20.1784,-18.8622,-23.6209,-18.3514,-20.1784,-23.6209
0,-27.5591,-21.4889,-17.647,-14.7354,-27.5591,-17.647
0,-28.8575,-28.5023,-11.1254,-11.6691,-28.8575,-11.1254
0,-24.6973,-21.2611,-14.3252,-9.77544,-24.6973,-14.3252
0,-24.5985,-18.8817,-14.0567,-8.15401,-24.5985,-14.0567
0,-6.8179,-5.29321,-3.85378,-4.77205,-6.8179,-3.85378
0,-27.1061,-22.5779,-19.578,-16.9036,-27.1061,-19.578
0,-23.09,-23.0563,-13.1589,-13.1713,-23.09,-13.1589
0,-19.499,-18.8221,-15.9542,-14.3277,-19.499,-15.9542
0,-23.2464,-19.8282,-10.0464,-5.7219,-23.2464,-10.0464
0,-16.8772,-14.871,-12.3543,-10.4387,-16.8772,-12.3543
0,-16.5799,-17.7322,-5.71236,-5.85684,-16.5799,-5.71236
0,-22.3108,-23.6229,-10.3797,-9.38363,-22.3108,-10.3797
0,-20.0949,-19.3462,-13.5292,-13.4857,-20.0949,-13.5292
0,-23.3385,-25.0304,-11.3837,-10.6228,-23.3385,-11.3837
0,-12.1533,-11.5825,-8.45861,-7.72791,-12.1533,-8.45861
0,-28.7363,-27.8435,-11.4274,-10.5188,-28.7363,-11.4274
0,-24.6659,-22.1372,-14.9257,-15.7863,-24.6659,-14.9257
0,-14.3718,-11.977,-8.97026,-10.2197,-14.3718,-8.97026
0,-24.5621,-22.2673,-17.7514,-14.6655,-24.5621,-17.7514
0,-27.7695,-28.4972,-12.3992,-16.5873,-27.7695,-12.3992
0,-22.5202,-22.5141,-3.98075,-4.9143,-22.5202,-3.98075
0,-17.2184,-13.25,-16.6113,-12.7236,-17.2184,-16.6113
0,-21.6072,-21.33,-17.6485,-17.5919,-21.6072,-17.6485
0,-24.4199,-26.6799,-12.5141,-16.5089,-24.4199,-12.5141
0,-23.1987,-24.2426,-10.5148,-12.1732,-23.1987,-10.5148
0,-25.9185,-26.4009,-12.5048,-12.6391,-25.9185,-12.5048
0,-30.8679,-32.3,-9.67601,-7.05766,-30.8679,-9.67601
0,-21.0295,-22.4363,-9.78302,-9.2745,-21.0295,-9.78302
0,-23.9578,-21.9018,-20.1732,-18.0267,-23.9578,-20.1732
0,-23.9582,-17.9212,-20.0035,-12.1108,-23.9582,-20.0035
0,-21.443,-18.1951,-13.5386,-10.1385,-21.443,-13.5386
0,-15.9462,-19.1706,-11.8084,-11.2799,-15.9462,-11.8084
0,-17.7722,-14.6895,-19.6147,-16.4568,-17.7722,-19.6147
0,-13.7748,-18.1048,-6.58629,-4.75191,-13.7748,-6.58629
0,-28.1194,-28.5344,-14.8459,-13.5483,-28.1194,-14.8459
0,-14.0165,-13.0619,-15.3718,-14.9246,-14.0165,-15.3718
0,-20.5366,-19.4474,-13.0438,-12.1484,-20.5366,-13.0438
0,-22.8676,-19.4666,-10.8056,-13.4096,-22.8676,-10.8056
0,-22.7119,-21.788,-9.26715,-7.2768,-22.7119,-9.26715
0,-27.0879,-25.6998,-12.4422,-8.51255,-27.0879,-12.4422
0,-28.1142,-27.9511,-2.51975,-5.91906,-28.1142,-2.51975
0,-25.6433,-21.1197,-19.4532,-15.508,-25.6433,-19.4532
0,-24.9831,-23.6707,-10.0133,-8.15885,-24.9831,-10.0133
0,-24.6644,-24.7562,-16.4329,-17.5436,-24.6644,-16.4329
0,-17.587,-17.703,-3.02444,-3.9335,-17.587,-3.02444
0,-13.8159,-17.9596,-2.99927,0.285921,-13.8159,-2.99927
0,-19.7916,-19.9731,-13.2515,-12.8045,-19.7916,-13.2515
0,-22.554,-21.9772,-17.0767,-17.2587,-22.554,-17.0767
0,-7.04566,-11.3058,-13.3262,-15.6712,-7.04566,-13.3262
0,-16.2224,-15.3243,-10.8178,-7.26414,-16.2224,-10.8178
0,-18.186,-22.11,-15.3241,-15.7192,-18.186,-15.3241
0,-23.5547,-25.431,-12.7498,-11.7845,-23.5547,-12.7498
0,-20.4134,-20.6234,-11.5677,-11.3806,-20.4134,-11.5677
0,-20.0073,-20.2815,-12.1018,-9.13806,-20.0073,-12.1018
0,-15.4242,-13.9327,-6.26269,-4.56397,-15.4242,-6.26269
0,-18.843,-20.4152,-8.17026,-7.28177,-18.843,-8.17026
0,-21.2881,-21.9329,-15.2734,-16.5458,-21.2881,-15.2734
0,-15.1914,-18.4259,-6.38071,-10.1077,-15.1914,-6.38071
0,-24.5453,-24.3288,-12.598,-11.9271,-24.5453,-12.598
0,-24.5076,-22.2489,-15.2025,-13.7241,-24.5076,-15.2025
0,-22.7201,-21.9989,-12.5767,-11.2467,-22.7201,-12.5767
0,-12.4812,-12.5914,-4.86825,-3.68869,-12.4812,-4.86825
0,-23.4217,-23.3863,-13.847,-12.7719,-23.4217,-13.847
0,-32.4259,-30.1345,-9.75274,-9.13783,-32.4259,-9.75274
0,-22.3721,-23.8924,-14.4233,-12.2611,-22.3721,-14.4233
0,-23.158,-24.0909,-8.90632,-7.70292,-23.158,-8.90632
0,-24.5005,-25.949,-12.6254,-11.6829,-24.5005,-12.6254
0,-23.1416,-23.5519,-16.3188,-14.8068,-23.1416,-16.3188
0,-21.5809,-14.8532,-15.3292,-10.2742,-21.5809,-15.3292
0,-22.936,-22.6279,-6.61641,-6.10655,-22.936,-6.61641
0,-16.9282,-16.421,-11.4789,-11.3197,-16.9282,-11.4789
0,-22.7081,-18.3748,-2.46911,0.648616,-22.7081,-2.46911
0,-27.2948,-26.5272,-16.8513,-15.3721,-27.2948,-16.8513
0,-26.4375,-19.3595,-13.0251,-6.36972,-26.4375,-13.0251
0,-21.9537,-22.4703,-5.37084,-5.31028,-21.9537,-5.37084
0,-21.282,-21.0038,-12.8993,-11.0202,-21.282,-12.8993
0,-26.4061,-21.4378,-18.9333,-17.1377,-26.4061,-18.9333
0,-20.6361,-19.1326,-9.11715,-9.64142,-20.6361,-9.11715
0,-18.9632,-21.7914,-9.84414,-10.1794,-18.9632,-9.84414
0,-13.5264,-10.0513,-5.28685,-2.78001,-13.5264,-5.28685
0,-15.19,-13.1984,-3.99307,-3.23013,-15.19,-3.99307
0,-22.6044,-25.3706,-3.46787,-3.25169,-22.6044,-3.46787
0,-17.4454,-14.3274,-8.79311,-3.46059,-17.4454,-8.79311
0,-14.3415,-13.1438,-9.0814,-8.29343,-14.3415,-9.0814
0,-20.6503,-23.1824,-10.3085,-12.4514,-20.6503,-10.3085
0,-21.1435,-22.6107,-13.8944,-15.3851,-21.1435,-13.8944
0,-19.9961,-18.5892,-13.5659,-11.8583,-19.9961,-13.5659
0,-25.8229,-27.8203,-11.6555,-11.011,-25.8229,-11.6555
0,-18.8445,-17.2324,-14.8616,-13.0697,-18.8445,-14.8616
0,-26.5875,-23.3545,-17.8949,-17.286,-26.5875,-17.8949
0,-20.2483,-20.3881,-12.6787,-12.2291,-20.2483,-12.6787
0,-8.91287,-13.0434,-6.09922,-5.91568,-8.91287,-6.09922
0,-27.2707,-28.3845,-14.1808,-16.1761,-27.2707,-14.1808
0,-29.7698,-28.9191,-18.6451,-14.059,-29.7698,-18.6451
0,-26.3458,-21.5192,-9.12996,-5.72019,-26.3458,-9.12996
0,-18.2818,-19.6079,-9.8155,-11.7556,-18.2818,-9.8155
0,-28.6052,-22.5477,-16.7362,-12.3151,-28.6052,-16.7362
0,-21.3162,-22.4591,-15.1491,-15.1797,-21.3162,-15.1491
0,-20.9534,-20.7563,-17.7932,-17.4303,-20.9534,-17.7932
0,-21.857,-17.9287,-15.7208,-11.7936,-21.857,-15.7208
0,-12.1014,-12.6892,-6.50935,-7.54761,-12.1014,-6.50935
0,-19.9836,-20.1267,-9.20815,-11.9645,-19.9836,-9.20815
0,-10.2011,-9.89151,-6.23264,-5.55166,-10.2011,-6.23264
0,-10.3934,-16.0926,-8.07588,-13.182,-10.3934,-8.07588
0,-24.1746,-24.8121,-10.5405,-10.3882,-24.1746,-10.5405
0,-23.6296,-17.9856,-12.3431,-5.73377,-23.6296,-12.3431
0,-13.843,-12.9266,-4.23666,-4.69818,-13.843,-4.23666
0,-12.4573,-16.3224,-5.44413,-8.03095,-12.4573,-5.44413
0,-19.7051,-22.8928,-5.74041,-8.44578,-19.7051,-5.74041
0,-22.0686,-24.2356,-5.05272,-9.44054,-22.0686,-5.05272
0,-13.97,-16.0116,-5.58184,-5.36676,-13.97,-5.58184
0,-26.3909,-22.9443,-18.6552,-14.6259,-26.3909,-18.6552
0,-24.1557,-18.0043,-18.6923,-13.5611,-24.1557,-18.6923
0,-25.3919,-25.3104,-8.05909,-7.59259,-25.3919,-8.05909
0,-39.4721,-37.8918,-15.4554,-14.4225,-39.4721,-15.4554
0,-26.8965,-20.5441,-12.6552,-11.3583,-26.8965,-12.6552
0,-22.6483,-23.1475,-9.41301,-9.66509,-22.6483,-9.41301
0,-11.5401,-11.9536,-11.809,-3.87009,-11.5401,-11.809
0,-24.3189,-22.6642,-15.5815,-13.914,-24.3189,-15.5815
0,-22.7617,-22.1232,-2.30232,-5.28634,-22.7617,-2.30232
0,-13.5194,-7.36821,-12.3484,-4.82279,-13.5194,-12.3484
0,-29.411,-26.6038,-11.908,-8.40728,-29.411,-11.908
0,-25.4035,-32.9002,-17.895,-18.1314,-25.4035,-17.895
0,-12.7797,-13.289,-10.6824,-13.2016,-12.7797,-10.6824
0,-13.4616,-16.223,-7.47057,-6.62295,-13.4616,-7.47057
0,-26.1241,-24.7723,-15.5263,-14.056,-26.1241,-15.5263
0,-16.2347,-16.3757,-9.18835,-7.63008,-16.2347,-9.18835
0,-23.9537,-22.9159,-16.7756,-16.377,-23.9537,-16.7756
0,-17.0784,-17.6173,-10.0808,-14.9993,-17.0784,-10.0808
0,-11.6607,-14.7753,-9.46177,-9.20524,-11.6607,-9.46177
0,-12.829,-16.5566,-17.8255,-17.8758,-12.829,-17.8255
0,-29.2161,-27.7813,-20.0957,-20.1023,-29.2161,-20.0957
0,-14.472,-15.6779,-6.47671,-6.25158,-14.472,-6.47671
0,-22.5452,-20.6126,-10.3738,-7.73141,-22.5452,-10.3738
0,-23.4105,-25.783,-9.93924,-11.7468,-23.4105,-9.93924
0,-12.4191,-11.7015,-7.74548,-7.33489,-12.4191,-7.74548
0,-7.14965,-4.55641,-17.208,-12.8597,-7.14965,-17.208
0,-17.0024,-19.3239,-5.68812,-5.84176,-17.0024,-5.68812
0,-21.0729,-22.4828,-10.486,-8.12989,-21.0729,-10.486
0,-20.7981,-20.0282,-8.92144,-9.51255,-20.7981,-8.92144
0,-22.4093,-18.3612,-17.7781,-14.493,-22.4093,-17.7781
0,-20.4817,-21.3474,-7.06203,-7.87091,-20.4817,-7.06203
0,-25.121,-23.1589,-12.7769,-9.6186,-25.121,-12.7769
0,-16.7853,-16.5142,-9.24158,-8.3624,-16.7853,-9.24158
0,-19.8978,-22.4586,-5.28032,-5.51493,-19.8978,-5.28032
0,4.36386,-1.15492,-15.3086,-16.4275,4.36386,-15.3086
0,-18.8367,-19.0644,-7.72193,-6.77826,-18.8367,-7.72193
0,-24.8905,-23.5981,-6.78654,-6.1257,-24.8905,-6.78654
0,-18.0737,-14.5503,-10.3766,-8.63617,-18.0737,-10.3766
0,-21.7227,-23.6569,-3.50003,-3.33907,-21.7227,-3.50003
0,-21.4787,-22.1451,-11.4879,-11.8838,-21.4787,-11.4879
0,-20.1376,-19.2983,-12.3713,-16.4339,-20.1376,-12.3713
0,-22.135,-22.0123,-9.73617,-10.4965,-22.135,-9.73617
0,-26.604,-27.1837,-13.9314,-13.2695,-26.604,-13.9314
0,-14.6091,-14.104,-6.57772,-8.40306,-14.6091,-6.57772
0,-19.124,-18.0847,-14.7734,-13.8627,-19.124,-14.7734
0,-26.8972,-23.107,-15.2394,-10.8614,-26.8972,-15.2394
0,-22.9068,-23.3268,-10.242,-7.53668,-22.9068,-10.242
0,-25.178,-25.0921,-11.9583,-8.10247,-25.178,-11.9583
0,-24.117,-26.3519,-17.0552,-14.5224,-24.117,-17.0552
0,-27.9931,-26.9998,-12.058,-10.9666,-27.9931,-12.058
0,-27.7083,-27.1613,-11.1702,-9.4306,-27.7083,-11.1702
0,-31.1637,-31.7682,-13.8537,-8.02275,-31.1637,-13.8537
0,-15.7748,-16.0988,-8.71604,-6.70516,-15.7748,-8.71604
0,-23.664,-19.6744,-13.467,-10.3864,-23.664,-13.467
0,-17.4473,-17.728,-17.0127,-13.4998,-17.4473,-17.0127
0,-23.3654,-21.3625,-15.4168,-16.0139,-23.3654,-15.4168
0,-22.889,-28.4624,-14.8293,-17.4408,-22.889,-14.8293
0,-20.4936,-20.5828,-11.5548,-10.9458,-20.4936,-11.5548
0,-16.7001,-19.0201,-8.21058,-8.59194,-16.7001,-8.21058
0,-15.4104,-19.9017,-15.5511,-12.5059,-15.4104,-15.5511
0,-15.6531,-14.0693,-10.9961,-12.0082,-15.6531,-10.9961
0,-14.002,-15.2113,-2.3969,-5.85772,-14.002,-2.3969
0,-18.201,-19.0132,-7.51159,-6.78377,-18.201,-7.51159
0,-16.3563,-16.3331,-19.9991,-17.1032,-16.3563,-19.9991
0,-20.2348,-17.2911,-5.30874,-0.37517,-20.2348,-5.30874
0,-24.6337,-26.9915,-10.1294,-9.54221,-24.6337,-10.1294
0,-22.3714,-19.723,-9.36545,-5.74845,-22.3714,-9.36545
0,-18.5372,-16.5591,-10.5604,-3.43952,-18.5372,-10.5604
0,-23.0886,-24.8784,-2.96769,-4.15618,-23.0886,-2.96769
0,-13.8821,-11.2935,-13.0563,-10.9736,-13.8821,-13.0563
0,-27.6316,-25.4381,-15.5038,-14.73,-27.6316,-15.5038
0,-19.1953,-19.3464,-19.9947,-19.103,-19.1953,-19.9947
0,-32.6018,-27.9789,-12.9827,-9.90536,-32.6018,-12.9827
0,-21.3987,-21.3282,-14.1503,-14.4915,-21.3987,-14.1503
0,-14.6088,-14.6148,-8.82129,-8.92807,-14.6088,-8.82129
0,-19.8545,-23.021,-12.0487,-16.0888,-19.8545,-12.0487
0,-21.5767,-19.9198,6.89831,9.61053,-21.5767,6.89831
0,-30.8133,-31.0103,-19.8489,-19.4986,-30.8133,-19.8489
0,-15.7646,-16.5487,-5.66105,-8.20377,-15.7646,-5.66105
0,-16.229,-15.8421,-8.78457,-3.34698,-16.229,-8.78457
0,-22.3428,-22.9287,-11.5032,-12.2333,-22.3428,-11.5032
0,-14.3506,-12.5265,-13.2492,-11.9493,-14.3506,-13.2492
0,-31.1452,-30.2478,-19.3576,-9.75332,-31.1452,-19.3576
0,-27.7131,-24.5521,-6.45252,-7.82089,-27.7131,-6.45252
0,-25.7054,-27.4514,-20.5346,-22.4904,-25.7054,-20.5346
0,-14.7333,-12.262,-12.1579,-10.8847,-14.7333,-12.1579
0,-17.039,-14.7406,-8.05192,-7.9197,-17.039,-8.05192
0,-19.4714,-13.595,-11.601,-6.21809,-19.4714,-11.601
0,-12.9096,-15.2989,-13.3273,-14.2349,-12.9096,-13.3273
0,-19.5825,-17.6505,-10.1233,-9.30466,-19.5825,-10.1233
0,-14.7946,-17.2754,-13.5858,-14.1751,-14.7946,-13.5858
0,-16.938,-17.3273,-17.2349,-17.9401,-16.938,-17.2349
0,-27.8269,-24.7798,-13.6883,-12.5742,-27.8269,-13.6883
0,-37.0647,-36.5579,-23.4832,-23.0934,-37.0647,-23.4832
0,-15.2126,-9.87722,-18.98,-16.8174,-15.2126,-18.98
0,-27.9623,-32.5031,-15.4985,-17.3496,-27.9623,-15.4985
0,-17.4924,-22.1799,-9.53162,-10.584,-17.4924,-9.53162
0,-21.7365,-22.8268,-13.0017,-14.4603,-21.7365,-13.0017
0,-11.5431,-15.0031,-5.97017,-7.56467,-11.5431,-5.97017
0,-20.2835,-19.5419,-7.85211,-6.90704,-20.2835,-7.85211
0,-17.6347,-20.4889,-19.7607,-20.0452,-17.6347,-19.7607
0,-17.1782,-21.2008,-11.3811,-10.753,-17.1782,-11.3811
0,-21.5657,-23.5034,-8.07081,-5.18925,-21.5657,-8.07081
0,-27.5316,-24.1022,-5.20493,-3.99803,-27.5316,-5.20493
0,-15.4826,-19.2281,-3.80938,-2.79319,-15.4826,-3.80938
0,-15.0663,-14.6567,-8.18401,-7.12473,-15.0663,-8.18401
0,-11.5677,-10.669,-9.68752,-5.5512,-11.5677,-9.68752
0,-19.8938,-21.3649,-9.22153,-10.6305,-19.8938,-9.22153
0,-18.7727,-16.3003,-16.7495,-12.8096,-18.7727,-16.7495
0,-17.2472,-19.1601,-9.9262,-10.179,-17.2472,-9.9262
0,-22.4556,-21.9783,-13.7742,-14.3737,-22.4556,-13.7742
0,-32.6981,-31.5638,-15.3498,-12.3371,-32.6981,-15.3498
0,-15.5778,-13.0359,-5.43182,-2.35233,-15.5778,-5.43182
0,-26.9868,-25.7337,-12.0571,-11.4651,-26.9868,-12.0571
0,19.6045,17.8902,-10.0617,-10.1127,19.6045,-10.0617
0,-18.3612,-19.0364,-10.9817,-10.4608,-18.3612,-10.9817
0,-18.2379,-17.9481,-9.25337,-9.55987,-18.2379,-9.25337
0,-17.4302,-18.8871,-10.6364,-10.5189,-17.4302,-10.6364
0,-9.91263,-9.63269,-9.57299,-10.4699,-9.91263,-9.57299
0,-34.3979,-35.3649,-16.5064,-16.1419,-34.3979,-16.5064
0,-29.2312,-28.586,-15.943,-14.6478,-29.2312,-15.943
0,-18.8556,-18.3091,-18.8897,-17.2572,-18.8556,-18.8897
0,-18.5375,-19.2475,-12.9287,-15.4744,-18.5375,-12.9287
0,-28.9844,-22.8314,-8.16471,-4.07958,-28.9844,-8.16471
0,-17.2109,-18.0222,-8.09595,-6.61081,-17.2109,-8.09595
0,-4.21447,-3.75582,-4.44425,-6.63213,-4.21447,-4.44425
0,-21.7894,-22.7082,-14.8042,-15.3652,-21.7894,-14.8042
0,-24.7252,-22.3918,-4.59587,-5.65427,-24.7252,-4.59587
0,-21.2496,-22.7671,-12.0884,-10.4093,-21.2496,-12.0884
0,-6.81678,-10.7413,-8.91673,-7.73375,-6.81678,-8.91673
0,-15.472,-16.9395,-7.29233,-9.49364,-15.472,-7.29233
0,-25.7551,-24.8303,-13.837,-13.8788,-25.7551,-13.837
0,-24.4679,-22.8918,-10.9707,-8.88845,-24.4679,-10.9707
0,-27.4794,-26.8857,-17.4381,-17.955,-27.4794,-17.4381
0,-29.4354,-29.1919,-13.7775,-12.9103,-29.4354,-13.7775
0,-23.6328,-23.0224,-13.7985,-12.0956,-23.6328,-13.7985
